system,intent_id,rep,complexity,ue_band,scenario,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
mistral22b,S05,1,simple,200,steady,33.376,0.2,0.9238,0,0,0.2,
mistral22b,S05,2,simple,200,steady,33.931,0.2,0.9238,0,0,0.2,
mistral22b,S05,3,simple,200,steady,32.683,0.2,0.9238,0,0,0.2,
mistral22b,S05,4,simple,200,steady,33.054,0.2,0.9238,0,0,0.2,
mistral22b,S06,0,simple,50,steady,11.609,0.0,0.9327,1,0,0.2,
mistral22b,S06,1,simple,50,steady,11.823,0.0,0.9327,1,0,0.2,
mistral22b,S06,2,simple,50,steady,12.244,0.0,0.9327,1,0,0.2,
mistral22b,S06,3,simple,50,steady,11.51,0.0,0.9327,1,0,0.2,
mistral22b,S06,4,simple,50,steady,11.487,0.0,0.9327,1,0,0.2,
mistral22b,N01,0,simple,500,steady,27.565,0.0,0.8041,0,0,0.2,
mistral22b,N01,1,simple,500,steady,27.653,0.0,0.8041,0,0,0.2,
mistral22b,N01,2,simple,500,steady,29.026,0.0,0.8041,0,0,0.2,
mistral22b,N01,3,simple,500,steady,27.322,0.0,0.8041,0,0,0.2,
mistral22b,N01,4,simple,500,steady,27.887,0.0,0.8041,0,0,0.2,
mistral22b,M01,0,medium,500,steady,33.549,0.2,0.9927,0,0,0.2,
mistral22b,M01,1,medium,500,steady,32.52,0.2,0.9927,0,0,0.2,
mistral22b,M01,2,medium,500,steady,32.683,0.2,0.9927,0,0,0.2,
mistral22b,M01,3,medium,500,steady,31.878,0.2222,0.9921,0,0,0.2,
mistral22b,M01,4,medium,500,steady,33.303,0.2,0.9927,0,0,0.2,
mistral22b,M02,0,medium,200,steady,31.028,0.2222,0.9646,0,0,0.2,
mistral22b,M02,1,medium,200,steady,31.882,0.2222,0.9646,0,0,0.2,
mistral22b,M02,2,medium,200,steady,29.114,0.25,0.9593,1,0,0.2,
mistral22b,M02,3,medium,200,steady,34.353,0.2,0.9686,0,0,0.2,
mistral22b,M02,4,medium,200,steady,29.649,0.2222,0.9646,0,0,0.2,
mistral22b,M03,0,medium,500,fault-HA,38.01,0.2,0.7038,0,0,0.2,
mistral22b,M03,1,medium,500,fault-HA,36.225,0.2,0.7038,0,0,0.2,
mistral22b,M03,2,medium,500,fault-HA,38.379,0.2,0.7038,0,0,0.2,
mistral22b,M03,3,medium,500,fault-HA,28.972,0.0,0.7092,0,0,0.2,
mistral22b,M03,4,medium,500,fault-HA,38.117,0.2,0.7038,0,0,0.2,
mistral22b,M04,0,medium,500,steady,34.591,0.2,0.5684,0,0,0.2,
mistral22b,M04,1,medium,500,steady,34.91,0.2,0.5684,0,0,0.2,
mistral22b,M04,2,medium,500,steady,34.952,0.2,0.5684,0,0,0.2,
mistral22b,M04,3,medium,500,steady,33.671,0.2,0.5684,0,0,0.2,
mistral22b,M04,4,medium,500,steady,35.407,0.2,0.5684,0,0,0.2,
mistral22b,M05,0,medium,500,steady,34.085,0.2,0.4957,0,0,0.2,
mistral22b,M05,1,medium,500,steady,33.362,0.2,0.5042,0,0,0.2,
mistral22b,M05,2,medium,500,steady,32.421,0.2,0.5042,0,0,0.2,
mistral22b,M05,3,medium,500,steady,38.071,0.2,0.4957,0,0,0.2,
mistral22b,M05,4,medium,500,steady,35.402,0.2,0.4957,0,0,0.2,
mistral22b,M06,0,medium,200,fault-HA,24.516,0.3333,0.7301,1,0,0.2,
mistral22b,M06,1,medium,200,fault-HA,32.126,0.2222,0.7022,1,0,0.2,
mistral22b,M06,2,medium,200,fault-HA,33.865,0.2,0.6976,1,0,0.2,
mistral22b,M06,3,medium,200,fault-HA,34.253,0.2,0.6976,1,0,0.2,
mistral22b,M06,4,medium,200,fault-HA,31.394,0.25,0.7084,1,0,0.2,
mistral22b,M07,0,medium,200,steady,31.96,0.1111,0.9443,0,0,0.2,
mistral22b,M07,1,medium,200,steady,35.494,0.2,0.9443,0,0,0.2,
mistral22b,M07,2,medium,200,steady,34.007,0.1111,0.9443,0,0,0.2,
mistral22b,M07,3,medium,200,steady,35.757,0.2,0.9443,0,0,0.2,
mistral22b,M07,4,medium,200,steady,35.747,0.2,0.9443,0,0,0.2,
mistral22b,M08,0,medium,500,bursty-headroom,35.974,0.2,0.3916,0,0,0.2,
mistral22b,M08,1,medium,500,bursty-headroom,38.176,0.2,0.3916,0,0,0.2,
mistral22b,M08,2,medium,500,bursty-headroom,34.775,0.2,0.3916,0,0,0.2,
mistral22b,M08,3,medium,500,bursty-headroom,35.376,0.2,0.3916,0,0,0.2,
mistral22b,M08,4,medium,500,bursty-headroom,35.301,0.2,0.3916,0,0,0.2,
mistral22b,M09,0,medium,200,steady,30.867,0.2222,0.9429,0,0,0.2,
mistral22b,M09,1,medium,200,steady,37.039,0.2,0.9389,0,0,0.2,
mistral22b,M09,2,medium,200,steady,33.971,0.2222,0.9332,0,0,0.2,
mistral22b,M09,3,medium,200,steady,34.67,0.2,0.9474,0,0,0.2,
mistral22b,M09,4,medium,200,steady,31.027,0.2222,0.9429,0,0,0.2,
mistral22b,M10,0,medium,200,steady,35.34,0.2,0.872,0,0,0.2,
mistral22b,M10,1,medium,200,steady,38.875,0.2,0.872,0,0,0.2,
mistral22b,M10,2,medium,200,steady,38.519,0.2,0.872,0,0,0.2,
mistral22b,M10,3,medium,200,steady,37.662,0.2,0.872,0,0,0.2,
mistral22b,M10,4,medium,200,steady,38.381,0.2,0.872,0,0,0.2,
mistral22b,N02,0,medium,50,steady,33.055,0.2,0.8999,0,0,0.2,
mistral22b,N02,1,medium,50,steady,34.454,0.2,0.8999,0,0,0.2,
mistral22b,N02,2,medium,50,steady,32.172,0.2,0.8999,0,0,0.2,
mistral22b,N02,3,medium,50,steady,30.562,0.2222,0.8869,0,0,0.2,
mistral22b,N02,4,medium,50,steady,31.979,0.2,0.8999,0,0,0.2,
mistral22b,N03,0,medium,200,bursty-headroom,37.06,0.2,0.9064,0,0,0.2,
mistral22b,N03,1,medium,200,bursty-headroom,29.813,0.25,0.9019,0,0,0.2,
mistral22b,N03,2,medium,200,bursty-headroom,37.867,0.2,0.9064,0,0,0.2,
mistral22b,N03,3,medium,200,bursty-headroom,26.411,0.25,0.9019,0,0,0.2,
mistral22b,N03,4,medium,200,bursty-headroom,35.873,0.2,0.9153,0,0,0.2,
mistral22b,N04,0,medium,500,sinusoidal-autoscale,29.891,0.25,0.7513,0,0,0.2,
mistral22b,N04,1,medium,500,sinusoidal-autoscale,37.262,0.2,0.7956,0,0,0.2,
mistral22b,N04,2,medium,500,sinusoidal-autoscale,35.912,0.2,0.7956,0,0,0.2,
mistral22b,N04,3,medium,500,sinusoidal-autoscale,36.454,0.2,0.7956,0,0,0.2,
mistral22b,N04,4,medium,500,sinusoidal-autoscale,37.283,0.2,0.7956,0,0,0.2,
mistral22b,N05,0,medium,200,sinusoidal-autoscale,34.866,0.2,0.9389,0,0,0.2,
mistral22b,N05,1,medium,200,sinusoidal-autoscale,26.684,0.1429,0.9334,0,0,0.2,
mistral22b,N05,2,medium,200,sinusoidal-autoscale,36.023,0.2,0.93,0,0,0.2,
mistral22b,N05,3,medium,200,sinusoidal-autoscale,37.048,0.2,0.93,0,0,0.2,
mistral22b,N05,4,medium,200,sinusoidal-autoscale,34.759,0.2,0.9389,0,0,0.2,
mistral22b,N06,0,medium,50,fault-HA,30.194,0.125,0.7113,1,0,0.2,
mistral22b,N06,1,medium,50,fault-HA,27.946,0.1429,0.7258,1,0,0.2,
mistral22b,N06,2,medium,50,fault-HA,29.268,0.125,0.7113,1,0,0.2,
mistral22b,N06,3,medium,50,fault-HA,34.008,0.1111,0.7062,1,0,0.2,
mistral22b,N06,4,medium,50,fault-HA,28.859,0.1429,0.7258,1,0,0.2,
mistral22b,N07,0,medium,500,bursty-headroom,37.258,0.2,0.8036,0,0,0.2,
mistral22b,N07,1,medium,500,bursty-headroom,37.386,0.2,0.8036,0,0,0.2,
mistral22b,N07,2,medium,500,bursty-headroom,35.876,0.2,0.8036,0,0,0.2,
mistral22b,N07,3,medium,500,bursty-headroom,36.918,0.2,0.8036,0,0,0.2,
mistral22b,N07,4,medium,500,bursty-headroom,33.563,0.2222,0.7864,0,0,0.2,
mistral22b,N08,0,medium,200,fault-HA,35.102,0.2,0.6147,0,0,0.2,
mistral22b,N08,1,medium,200,fault-HA,32.389,0.2,0.6147,0,0,0.2,
mistral22b,N08,2,medium,200,fault-HA,35.532,0.2,0.6203,0,0,0.2,
mistral22b,N08,3,medium,200,fault-HA,28.865,0.25,0.6001,0,0,0.2,
mistral22b,N08,4,medium,200,fault-HA,29.95,0.25,0.6001,0,0,0.2,
mistral22b,C01,0,complex,500,fault-HA,36.264,0.2,0.5372,0,0,0.2,
mistral22b,C01,1,complex,500,fault-HA,38.302,0.2,0.5372,0,0,0.2,
mistral22b,C01,2,complex,500,fault-HA,36.214,0.2,0.5372,0,0,0.2,
mistral22b,C01,3,complex,500,fault-HA,38.237,0.2,0.5372,0,0,0.2,
mistral22b,C01,4,complex,500,fault-HA,37.163,0.2,0.5372,0,0,0.2,
mistral22b,C02,0,complex,500,steady,39.928,0.2,0.4459,0,0,0.2,
mistral22b,C02,1,complex,500,steady,42.355,0.2,0.4459,0,0,0.2,Topology has issues: Connection references unknown VNF: internet; Connection references unknown VNF: ims; Connection references unknown VNF: private_network
mistral22b,C02,2,complex,500,steady,38.842,0.2,0.4459,0,0,0.2,
mistral22b,C02,3,complex,500,steady,42.319,0.2,0.4459,0,0,0.2,
mistral22b,C02,4,complex,500,steady,39.101,0.2,0.4459,0,0,0.2,
mistral22b,C03,0,complex,200,fault-HA,23.683,0.3333,0.5691,1,0,0.2,
mistral22b,C03,1,complex,200,fault-HA,34.929,0.2,0.5924,1,0,0.2,
mistral22b,C03,2,complex,200,fault-HA,35.37,0.2,0.5924,1,0,0.2,
mistral22b,C03,3,complex,200,fault-HA,34.327,0.2,0.5924,1,0,0.2,
mistral22b,C03,4,complex,200,fault-HA,34.097,0.2,0.5924,1,0,0.2,
mistral22b,C04,0,complex,200,steady,34.899,0.1111,0.9447,0,0,0.2,
mistral22b,C04,1,complex,200,steady,35.718,0.1111,0.9447,0,0,0.2,
mistral22b,C04,2,complex,200,steady,29.033,0.1429,0.9284,1,0,0.2,
mistral22b,C04,3,complex,200,steady,29.354,0.1429,0.9284,1,0,0.2,
mistral22b,C04,4,complex,200,steady,29.731,0.1429,0.9284,1,0,0.2,
mistral22b,C05,0,complex,500,bursty-headroom,37.851,0.2,0.3597,0,0,0.2,
mistral22b,C05,1,complex,500,bursty-headroom,36.933,0.2,0.3597,0,0,0.2,
mistral22b,C05,2,complex,500,bursty-headroom,37.315,0.2,0.3597,0,0,0.2,
mistral22b,C05,3,complex,500,bursty-headroom,35.726,0.1111,0.3597,0,0,0.2,
mistral22b,C05,4,complex,500,bursty-headroom,37.819,0.2,0.3597,0,0,0.2,
mistral22b,C06,0,complex,500,steady,36.179,0.2,0.6428,0,0,0.2,
mistral22b,C06,1,complex,500,steady,36.771,0.2,0.6427,0,0,0.2,
mistral22b,C06,2,complex,500,steady,36.747,0.2,0.6428,0,0,0.2,
mistral22b,C06,3,complex,500,steady,36.621,0.2222,0.6619,0,0,0.2,
mistral22b,C06,4,complex,500,steady,35.933,0.2222,0.6619,0,0,0.2,
mistral22b,C07,0,complex,200,fault-HA,38.025,0.2,0.6341,0,0,0.2,
mistral22b,C07,1,complex,200,fault-HA,36.312,0.2,0.6286,0,0,0.2,
mistral22b,C07,2,complex,200,fault-HA,37.038,0.2,0.6341,0,0,0.2,
mistral22b,C07,3,complex,200,fault-HA,35.623,0.2,0.6286,0,0,0.2,
mistral22b,C07,4,complex,200,fault-HA,34.506,0.2,0.6286,0,0,0.2,
mistral22b,C08,0,complex,500,steady,38.573,0.2,0.7261,0,0,0.2,
mistral22b,C08,1,complex,500,steady,36.337,0.2222,0.7106,0,0,0.2,
mistral22b,C08,2,complex,500,steady,36.894,0.2222,0.7106,0,0,0.2,
mistral22b,C08,3,complex,500,steady,37.853,0.2,0.7261,0,0,0.2,
mistral22b,C08,4,complex,500,steady,36.01,0.2222,0.7106,0,0,0.2,
mistral22b,C09,0,complex,50,steady,21.608,0.2,0.7619,0,0,0.2,
mistral22b,C09,1,complex,50,steady,20.591,0.2,0.7619,0,0,0.2,
mistral22b,C09,2,complex,50,steady,20.566,0.2,0.7619,0,0,0.2,
mistral22b,C09,3,complex,50,steady,20.2,0.2,0.7619,0,0,0.2,
mistral22b,C09,4,complex,50,steady,20.504,0.2,0.7619,0,0,0.2,
mistral22b,N09,0,complex,200,bursty-headroom,36.931,0.2,0.8875,0,0,0.2,
mistral22b,N09,1,complex,200,bursty-headroom,35.701,0.2,0.8875,0,0,0.2,
mistral22b,N09,2,complex,200,bursty-headroom,38.116,0.2,0.8875,0,0,0.2,
mistral22b,N09,3,complex,200,bursty-headroom,37.334,0.2,0.8875,0,0,0.2,
mistral22b,N09,4,complex,200,bursty-headroom,38.806,0.2,0.8875,0,0,0.2,
mistral22b,N10,0,complex,200,sinusoidal-autoscale,35.942,0.2,0.9234,0,0,0.2,
mistral22b,N10,1,complex,200,sinusoidal-autoscale,34.745,0.2,0.9234,0,0,0.2,
mistral22b,N10,2,complex,200,sinusoidal-autoscale,36.346,0.2,0.9234,0,0,0.2,
mistral22b,N10,3,complex,200,sinusoidal-autoscale,34.805,0.2,0.9234,0,0,0.2,
mistral22b,N10,4,complex,200,sinusoidal-autoscale,36.149,0.2,0.9234,0,0,0.2,
mistral22b,N11,0,complex,500,sinusoidal-autoscale,36.265,0.2,0.7875,0,0,0.2,
mistral22b,N11,1,complex,500,sinusoidal-autoscale,38.378,0.2,0.7875,0,0,0.2,
mistral22b,N11,2,complex,500,sinusoidal-autoscale,38.65,0.2,0.7875,0,0,0.2,
mistral22b,N11,3,complex,500,sinusoidal-autoscale,36.461,0.2,0.7875,0,0,0.2,
mistral22b,N11,4,complex,500,sinusoidal-autoscale,37.513,0.2,0.7875,0,0,0.2,
qwen_coder30b,S01,0,simple,50,steady,17.235,0.0,0.926,0,0,0.2,
qwen_coder30b,S01,1,simple,50,steady,17.18,0.0,0.926,0,0,0.2,
qwen_coder30b,S01,2,simple,50,steady,17.023,0.0,0.926,0,0,0.2,
qwen_coder30b,S01,3,simple,50,steady,16.953,0.0,0.926,0,0,0.2,
qwen_coder30b,S01,4,simple,50,steady,16.795,0.0,0.926,0,0,0.2,
qwen_coder30b,S02,0,simple,200,steady,21.507,0.2,0.9926,0,0,0.2,
qwen_coder30b,S02,1,simple,200,steady,20.377,0.2,0.9926,0,0,0.2,
qwen_coder30b,S02,2,simple,200,steady,20.58,0.2,0.9926,0,0,0.2,
qwen_coder30b,S02,3,simple,200,steady,20.835,0.2,0.9926,0,0,0.2,
qwen_coder30b,S02,4,simple,200,steady,20.682,0.2,0.9926,0,0,0.2,
qwen_coder30b,S03,0,simple,50,steady,16.421,0.0,0.8646,0,0,0.2,
qwen_coder30b,S03,1,simple,50,steady,17.044,0.0,0.8646,0,0,0.2,
qwen_coder30b,S03,2,simple,50,steady,17.749,0.0,0.8646,0,0,0.2,
qwen_coder30b,S03,3,simple,50,steady,17.242,0.0,0.8646,0,0,0.2,
qwen_coder30b,S03,4,simple,50,steady,16.842,0.0,0.8646,0,0,0.2,
qwen_coder30b,S04,0,simple,50,steady,21.077,0.2,0.926,0,0,0.2,
qwen_coder30b,S04,1,simple,50,steady,20.392,0.2,0.926,0,0,0.2,
qwen_coder30b,S04,2,simple,50,steady,20.492,0.2,0.926,0,0,0.2,
qwen_coder30b,S04,3,simple,50,steady,21.569,0.2,0.926,0,0,0.2,
qwen_coder30b,S04,4,simple,50,steady,20.226,0.2,0.926,0,0,0.2,
qwen_coder30b,S05,0,simple,200,steady,21.815,0.2,0.9238,0,0,0.2,
qwen_coder30b,S05,1,simple,200,steady,19.801,0.2,0.9238,0,0,0.2,
qwen_coder30b,S05,2,simple,200,steady,21.966,0.2,0.9238,0,0,0.2,
qwen_coder30b,S05,3,simple,200,steady,21.039,0.2,0.9238,0,0,0.2,Topology has issues: Connection references unknown VNF: internet
qwen_coder30b,S05,4,simple,200,steady,20.481,0.2,0.9238,0,0,0.2,Topology has issues: Connection references unknown VNF: internet
qwen_coder30b,S06,0,simple,50,steady,6.397,0.0,0.0,1,0,0.2,
qwen_coder30b,S06,1,simple,50,steady,6.576,0.0,0.0,1,0,0.2,
qwen_coder30b,S06,2,simple,50,steady,6.55,0.0,0.0,1,0,0.2,
qwen_coder30b,S06,3,simple,50,steady,6.534,0.0,0.0,1,0,0.2,
qwen_coder30b,S06,4,simple,50,steady,6.613,0.0,0.0,1,0,0.2,
qwen_coder30b,N01,0,simple,500,steady,16.615,0.0,0.8041,0,0,0.2,
qwen_coder30b,N01,1,simple,500,steady,16.695,0.0,0.8041,0,0,0.2,
qwen_coder30b,N01,2,simple,500,steady,20.115,0.2,0.8041,0,0,0.2,
qwen_coder30b,N01,3,simple,500,steady,17.129,0.0,0.8041,0,0,0.2,
qwen_coder30b,N01,4,simple,500,steady,16.859,0.0,0.8041,0,0,0.2,
qwen_coder30b,M01,0,medium,500,steady,17.038,0.0,0.9927,0,0,0.2,
qwen_coder30b,M01,1,medium,500,steady,17.774,0.0,0.9927,0,0,0.2,
qwen_coder30b,M01,2,medium,500,steady,20.772,0.2,0.9927,0,0,0.2,
qwen_coder30b,M01,3,medium,500,steady,16.577,0.0,0.9927,0,0,0.2,
qwen_coder30b,M01,4,medium,500,steady,17.639,0.0,0.9927,0,0,0.2,
qwen_coder30b,M02,0,medium,200,steady,22.689,0.2,0.9686,0,0,0.2,
qwen_coder30b,M02,1,medium,200,steady,21.849,0.2,0.9686,0,0,0.2,
qwen_coder30b,M02,2,medium,200,steady,45.354,0.2,0.9686,0,0,0.2,
qwen_coder30b,M02,3,medium,200,steady,21.252,0.2,0.9686,0,0,0.2,
qwen_coder30b,M02,4,medium,200,steady,21.258,0.2,0.9686,0,0,0.2,
qwen_coder30b,M03,0,medium,500,fault-HA,17.764,0.0,0.7038,0,0,0.2,
qwen_coder30b,M03,1,medium,500,fault-HA,18.816,0.0,0.7038,0,0,0.2,
qwen_coder30b,M03,2,medium,500,fault-HA,18.185,0.0,0.7038,0,0,0.2,
qwen_coder30b,M03,3,medium,500,fault-HA,18.26,0.0,0.7038,0,0,0.2,
qwen_coder30b,M03,4,medium,500,fault-HA,18.082,0.0,0.7038,0,0,0.2,
qwen_coder30b,M04,0,medium,500,steady,21.068,0.2,0.5769,0,0,0.2,
qwen_coder30b,M04,1,medium,500,steady,19.18,0.2,0.5769,0,0,0.2,
qwen_coder30b,M04,2,medium,500,steady,20.344,0.2,0.5769,0,0,0.2,
qwen_coder30b,M04,3,medium,500,steady,19.878,0.2,0.5769,0,0,0.2,
qwen_coder30b,M04,4,medium,500,steady,19.793,0.2,0.5769,0,0,0.2,
qwen_coder30b,M05,0,medium,500,steady,17.383,0.0,0.4957,0,0,0.2,
qwen_coder30b,M05,1,medium,500,steady,20.393,0.2,0.5042,0,0,0.2,
qwen_coder30b,M05,2,medium,500,steady,16.951,0.0,0.4957,0,0,0.2,
qwen_coder30b,M05,3,medium,500,steady,17.871,0.0,0.4868,0,0,0.2,
qwen_coder30b,M05,4,medium,500,steady,18.539,0.0,0.4868,0,0,0.2,
qwen_coder30b,M06,0,medium,200,fault-HA,19.676,0.2,0.7032,0,0,0.2,
qwen_coder30b,M06,1,medium,200,fault-HA,19.782,0.2,0.6976,1,0,0.2,
qwen_coder30b,M06,2,medium,200,fault-HA,19.514,0.2,0.6976,1,0,0.2,
qwen_coder30b,M06,3,medium,200,fault-HA,18.883,0.2,0.6976,0,0,0.2,
qwen_coder30b,M06,4,medium,200,fault-HA,18.534,0.2,0.6976,0,0,0.2,
qwen_coder30b,M07,0,medium,200,steady,19.668,0.2,0.9443,0,0,0.2,
qwen_coder30b,M07,1,medium,200,steady,20.182,0.2,0.9443,0,0,0.2,
qwen_coder30b,M07,2,medium,200,steady,20.573,0.2,0.9443,0,0,0.2,
qwen_coder30b,M07,3,medium,200,steady,19.721,0.2,0.9443,0,0,0.2,
qwen_coder30b,M07,4,medium,200,steady,18.359,0.1111,0.9443,0,0,0.2,
qwen_coder30b,M08,0,medium,500,bursty-headroom,22.038,0.2,0.3827,0,0,0.2,
qwen_coder30b,M08,1,medium,500,bursty-headroom,22.484,0.2,0.3827,0,0,0.2,
qwen_coder30b,M08,2,medium,500,bursty-headroom,22.352,0.2,0.3827,0,0,0.2,
qwen_coder30b,M08,3,medium,500,bursty-headroom,19.527,0.2,0.3916,0,0,0.2,
qwen_coder30b,M08,4,medium,500,bursty-headroom,22.284,0.2,0.3827,0,0,0.2,
qwen_coder30b,M09,0,medium,200,steady,20.815,0.2,0.0,1,0,0.2,
qwen_coder30b,M09,1,medium,200,steady,20.875,0.2,0.9474,0,0,0.2,
qwen_coder30b,M09,2,medium,200,steady,21.08,0.2,0.9474,0,0,0.2,
qwen_coder30b,M09,3,medium,200,steady,20.144,0.2,0.9474,0,0,0.2,
qwen_coder30b,M09,4,medium,200,steady,20.047,0.2,0.9474,0,0,0.2,
qwen_coder30b,M10,0,medium,200,steady,21.829,0.2,0.872,0,0,0.2,
qwen_coder30b,M10,1,medium,200,steady,21.632,0.2,0.872,0,0,0.2,
qwen_coder30b,M10,2,medium,200,steady,17.857,0.0,0.872,0,0,0.2,
qwen_coder30b,M10,3,medium,200,steady,17.677,0.0,0.872,0,0,0.2,
qwen_coder30b,M10,4,medium,200,steady,21.322,0.2,0.872,0,0,0.2,
qwen_coder30b,N02,0,medium,50,steady,43.265,0.2,0.8999,0,0,0.2,
qwen_coder30b,N02,1,medium,50,steady,33.306,0.2,0.8999,0,0,0.2,
qwen_coder30b,N02,2,medium,50,steady,19.671,0.2,0.8999,0,0,0.2,
qwen_coder30b,N02,3,medium,50,steady,20.799,0.2,0.8999,0,0,0.2,
qwen_coder30b,N02,4,medium,50,steady,20.429,0.2,0.8999,0,0,0.2,
qwen_coder30b,N03,0,medium,200,bursty-headroom,20.332,0.2,0.9238,0,0,0.2,
qwen_coder30b,N03,1,medium,200,bursty-headroom,20.301,0.2,0.9238,0,0,0.2,
qwen_coder30b,N03,2,medium,200,bursty-headroom,20.243,0.2,0.9238,0,0,0.2,
qwen_coder30b,N03,3,medium,200,bursty-headroom,20.372,0.2,0.9238,0,0,0.2,
qwen_coder30b,N03,4,medium,200,bursty-headroom,20.644,0.2,0.9238,0,0,0.2,
qwen_coder30b,N04,0,medium,500,sinusoidal-autoscale,20.187,0.2,0.7956,0,0,0.2,
qwen_coder30b,N04,1,medium,500,sinusoidal-autoscale,20.2,0.2,0.7956,0,0,0.2,
qwen_coder30b,N04,2,medium,500,sinusoidal-autoscale,20.749,0.2,0.7956,0,0,0.2,
qwen_coder30b,N04,3,medium,500,sinusoidal-autoscale,21.336,0.2,0.7956,0,0,0.2,
qwen_coder30b,N04,4,medium,500,sinusoidal-autoscale,21.696,0.2,0.7956,0,0,0.2,
qwen_coder30b,N05,0,medium,200,sinusoidal-autoscale,19.798,0.2,0.9474,0,0,0.2,
qwen_coder30b,N05,1,medium,200,sinusoidal-autoscale,19.485,0.2,0.9474,0,0,0.2,
qwen_coder30b,N05,2,medium,200,sinusoidal-autoscale,19.44,0.2,0.9474,0,0,0.2,
qwen_coder30b,N05,3,medium,200,sinusoidal-autoscale,19.698,0.2,0.9474,0,0,0.2,
qwen_coder30b,N05,4,medium,200,sinusoidal-autoscale,19.379,0.2,0.9474,0,0,0.2,
qwen_coder30b,N06,0,medium,50,fault-HA,19.11,0.2,0.7013,1,0,0.2,
qwen_coder30b,N06,1,medium,50,fault-HA,20.767,0.2,0.7013,1,0,0.2,
qwen_coder30b,N06,2,medium,50,fault-HA,19.702,0.2,0.7013,1,0,0.2,
qwen_coder30b,N06,3,medium,50,fault-HA,19.748,0.2,0.7013,1,0,0.2,
qwen_coder30b,N06,4,medium,50,fault-HA,19.307,0.2,0.7013,1,0,0.2,
qwen_coder30b,N07,0,medium,500,bursty-headroom,20.512,0.2,0.8036,0,0,0.2,
qwen_coder30b,N07,1,medium,500,bursty-headroom,19.702,0.2,0.8036,0,0,0.2,
qwen_coder30b,N07,2,medium,500,bursty-headroom,20.379,0.2,0.8036,0,0,0.2,
qwen_coder30b,N07,3,medium,500,bursty-headroom,20.836,0.2,0.8036,0,0,0.2,
qwen_coder30b,N07,4,medium,500,bursty-headroom,19.456,0.2,0.8036,0,0,0.2,
qwen_coder30b,N08,0,medium,200,fault-HA,19.987,0.2,0.6147,0,0,0.2,
qwen_coder30b,N08,1,medium,200,fault-HA,18.858,0.2,0.6147,0,0,0.2,
qwen_coder30b,N08,2,medium,200,fault-HA,18.686,0.2,0.6147,0,0,0.2,
qwen_coder30b,N08,3,medium,200,fault-HA,18.843,0.2,0.6147,0,0,0.2,
qwen_coder30b,N08,4,medium,200,fault-HA,19.018,0.2,0.6147,0,0,0.2,
qwen_coder30b,C01,0,complex,500,fault-HA,19.809,0.2,0.5372,0,0,0.2,
qwen_coder30b,C01,1,complex,500,fault-HA,20.47,0.2,0.5372,0,0,0.2,
qwen_coder30b,C01,2,complex,500,fault-HA,21.742,0.2,0.5372,0,0,0.2,
qwen_coder30b,C01,3,complex,500,fault-HA,20.791,0.2,0.5372,0,0,0.2,
qwen_coder30b,C01,4,complex,500,fault-HA,20.238,0.2,0.5372,0,0,0.2,
qwen_coder30b,C02,0,complex,500,steady,22.741,0.2,0.4459,0,0,0.2,
qwen_coder30b,C02,1,complex,500,steady,23.268,0.2,0.4459,0,0,0.2,
qwen_coder30b,C02,2,complex,500,steady,22.765,0.2,0.4459,0,0,0.2,
qwen_coder30b,C02,3,complex,500,steady,23.243,0.2,0.4459,0,0,0.2,
qwen_coder30b,C02,4,complex,500,steady,22.89,0.2,0.4459,0,0,0.2,
qwen_coder30b,C03,0,complex,200,fault-HA,22.968,0.2,0.5924,1,0,0.2,
qwen_coder30b,C03,1,complex,200,fault-HA,18.732,0.1111,0.5876,1,0,0.2,
qwen_coder30b,C03,2,complex,200,fault-HA,19.993,0.2,0.5876,1,0,0.2,
qwen_coder30b,C03,3,complex,200,fault-HA,19.712,0.2,0.5876,1,0,0.2,
qwen_coder30b,C03,4,complex,200,fault-HA,18.149,0.1111,0.5876,1,0,0.2,
qwen_coder30b,C04,0,complex,200,steady,20.678,0.1111,0.9447,0,0,0.2,
qwen_coder30b,C04,1,complex,200,steady,19.59,0.1111,0.9447,0,0,0.2,
qwen_coder30b,C04,2,complex,200,steady,19.806,0.1111,0.9447,0,0,0.2,
qwen_coder30b,C04,3,complex,200,steady,19.797,0.1111,0.9447,0,0,0.2,
qwen_coder30b,C04,4,complex,200,steady,20.096,0.1111,0.9447,0,0,0.2,
qwen_coder30b,C05,0,complex,500,bursty-headroom,19.395,0.1111,0.3597,0,0,0.2,
qwen_coder30b,C05,1,complex,500,bursty-headroom,19.517,0.1111,0.3597,0,0,0.2,
qwen_coder30b,C05,2,complex,500,bursty-headroom,19.604,0.1111,0.3597,0,0,0.2,
qwen_coder30b,C05,3,complex,500,bursty-headroom,19.489,0.1111,0.3597,0,0,0.2,
qwen_coder30b,C05,4,complex,500,bursty-headroom,19.79,0.1111,0.3597,0,0,0.2,
qwen_coder30b,C06,0,complex,500,steady,22.01,0.2,0.6354,0,0,0.2,
qwen_coder30b,C06,1,complex,500,steady,22.162,0.2,0.6427,0,0,0.2,
qwen_coder30b,C06,2,complex,500,steady,22.351,0.1111,0.6354,0,0,0.2,
qwen_coder30b,C06,3,complex,500,steady,24.64,0.2,0.6354,0,0,0.2,
qwen_coder30b,C06,4,complex,500,steady,20.266,0.1111,0.6354,0,0,0.2,
